VELO-X,VELO-Y,VELO-Z,DFT321
0.13,0,-0.08,12.43406209
0.13,0,-0.08,7.407354454
0.13,0,-0.08,16.97452798
0.13,0,-0.08,6.860860004
0.13,0,-0.08,16.39445638
0.13,0,-0.08,19.25695978
0.13,0,-0.08,7.753779723
0.13,0,-0.08,11.68567499
0.12,0,-0.07,6.751066582
0.12,0,-0.07,17.91943079
0.12,0,-0.07,7.088342543
0.12,0,-0.07,8.701988279
0.11,0,-0.07,8.413756593
0.11,0,-0.07,13.61778249
0.11,0,-0.07,7.609533494
0.11,0,-0.07,8.603214516
0.11,0,-0.07,8.93842268
0.11,0,-0.07,9.296397152
0.11,0,-0.07,15.70850725
0.1,0,-0.06,9.506366288
0.1,0,-0.06,10.86031767
0.1,0,-0.06,8.793707978
0.1,0,-0.06,11.10519698
0.1,0,-0.06,7.578588259
0.1,0,-0.06,12.56294153
0.1,0,-0.06,9.506366288
0.09,0,-0.06,9.815441916
0.09,0,-0.06,11.09654
0.09,0,-0.06,11.50256058
0.09,0,-0.06,10.53688759
0.09,0,-0.06,10.03053339
0.08,0,-0.05,9.843927062
0.06,0,-0.04,10.10596853
0.06,0,-0.04,9.378619301
0.06,0,-0.04,10.64230238
0.06,0,-0.04,10.33234243
0.06,0,-0.04,10.66197918
0.06,0,-0.04,10.39635032
0,0,0,10.04936814
0,0,0,9.843927062
0,0,0,10.04936814
0,0,0,10.26742908
0.04,0,-0.03,9.747086744
0.04,0,-0.03,9.87772241
0.03,0,-0.02,10.26742908
0.03,0,-0.02,10.09148651
0.03,0,-0.02,9.963653948
0.03,0,-0.02,9.963653948
0.03,0,-0.02,9.963653948
0.03,0,-0.02,9.963653948
0.03,0,-0.02,9.963653948
0.03,0,-0.02,10.04936814
0.03,0,-0.02,10.04936814
0.03,0,-0.02,10.45517097
0.03,0,-0.02,10.722108
0.03,0,-0.02,10.02421568
0.01,0,-0.01,9.365201546
0.01,0,-0.01,9.882798187
0.01,0,-0.01,10.18045186
0.01,0,-0.01,9.506366288
-0.02,0,0.01,10.83402511
-0.02,0,0.01,11.43920452
-0.02,0,0.01,9.834688607
-0.02,0,0.01,9.066498773
-0.02,0,0.01,11.33072813
-0.03,0,0.02,8.441534221
-0.03,0,0.02,9.455791876
-0.03,0,0.02,9.663881208
-0.03,0,0.02,11.97155796
-0.03,0,0.02,9.815441916
-0.03,0,0.02,10.28901356
-0.03,0,0.02,7.680540346
-0.03,0,0.02,12.68361147
-0.03,0,0.02,7.913387391
-0.03,0,0.02,10.97194149
-0.06,-0.01,0.05,9.060965732
-0.06,-0.01,0.05,9.395051889
-0.06,-0.01,0.05,8.918374291
-0.06,-0.01,0.05,10.66197918
-0.06,-0.01,0.05,9.293535388
-0.06,-0.01,0.05,7.706711361
-0.06,-0.01,0.05,7.647600931
-0.06,-0.01,0.05,17.03218718
-0.06,-0.01,0.05,8.190396816
-0.09,-0.01,0.08,7.607522593
-0.09,-0.01,0.08,17.66698899
-0.09,-0.01,0.08,7.839923469
-0.09,-0.01,0.08,9.407677716
-0.09,-0.01,0.08,21.43353914
-0.09,-0.01,0.08,6.942924456
-0.09,-0.01,0.07,6.751066582
-0.09,-0.01,0.07,15.89468465
-0.09,-0.01,0.07,10.66197918
-0.13,-0.01,0.1,11.49561656
-0.13,-0.01,0.1,12.11069362
-0.13,-0.01,0.1,12.12503608
-0.13,-0.01,0.1,8.090179232
-0.13,-0.01,0.1,43.54790236
-0.13,-0.01,0.1,10.66637239
-0.13,-0.01,0.1,8.032745483
-0.13,-0.01,0.1,10.59570668
-0.15,-0.01,0.11,37.33564115
-0.15,-0.01,0.11,7.876604598
-0.15,-0.01,0.11,14.36177566
-0.15,-0.01,0.11,12.25868672
-0.15,-0.01,0.11,20.88644058
-0.16,-0.01,0.12,7.38012195
-0.16,-0.01,0.12,21.7302393
-0.16,-0.01,0.12,23.25963456
-0.16,-0.01,0.12,16.98193452
-0.16,-0.01,0.12,12.71467263
-0.17,-0.01,0.13,8.792314826
-0.17,-0.01,0.13,21.82930599
-0.19,0,0.14,10.19589133
-0.19,0,0.14,-14.09553121
-0.19,0,0.14,26.41874145
-0.19,0,0.14,40.05988642
-0.19,0,0.14,-9.978722363
-0.19,0,0.14,12.06748524
-0.19,0,0.14,31.45090937
-0.19,0,0.14,-38.64773473
-0.19,0,0.14,5.295630274
-0.19,0,0.14,-10.77156906
-0.19,0,0.14,21.71169961
-0.19,0,0.14,-40.896638
-0.23,0,0.17,10.69776612
-0.23,0,0.17,10.64402649
-0.23,0,0.17,11.72183433
-0.23,0,0.17,-26.32209338
-0.23,0,0.17,-13.51062545
-0.23,0,0.17,12.06028192
-0.23,0,0.17,10.39446968
-0.23,0,0.17,-18.76089017
-0.23,0,0.17,20.2912321
-0.23,0,0.17,-14.96656941
-0.23,0,0.17,15.84192539
-0.23,0,0.17,-15.73139854
-0.23,0,0.17,7.401567402
-0.26,0,0.2,14.43447955
-0.26,0,0.2,9.646735199
-0.26,0,0.2,-15.57434108
-0.26,0,0.2,7.302006574
-0.26,0,0.2,20.62996122
-0.27,-0.01,0.21,43.10934701
-0.27,-0.01,0.21,-13.05996172
-0.27,-0.01,0.21,-19.23231395
-0.27,-0.01,0.21,40.75910696
-0.27,-0.01,0.22,14.99795986
-0.29,-0.01,0.24,13.79120734
-0.29,-0.01,0.24,-13.51198357
-0.29,-0.01,0.24,21.13934956
-0.29,-0.01,0.24,10.97687569
-0.29,-0.01,0.24,-7.530670621
-0.29,-0.01,0.24,21.87142885
-0.29,-0.01,0.24,-6.885702579
-0.29,-0.01,0.24,38.74146874
-0.29,-0.01,0.24,-42.8357736
-0.29,-0.01,0.24,39.06387974
-0.29,-0.01,0.24,11.26260183
-0.31,-0.01,0.25,25.31300259
-0.32,-0.01,0.28,5.212168455
-0.32,-0.01,0.28,33.91940153
-0.32,-0.01,0.28,24.3903485
-0.32,-0.01,0.28,-30.55061047
-0.32,-0.01,0.28,-12.25034693
-0.32,-0.01,0.28,34.89983954
-0.32,-0.01,0.28,10.53543544
-0.32,-0.01,0.28,19.56411511
-0.32,-0.01,0.28,34.56969193
-0.32,-0.01,0.28,10.58180514
-0.32,-0.01,0.28,8.595493005
-0.32,-0.01,0.28,20.73208383
-0.32,-0.01,0.28,20.01734748
-0.32,-0.01,0.28,17.58073093
-0.32,-0.01,0.28,25.93709891
-0.33,-0.01,0.31,-15.79960443
-0.33,-0.01,0.31,43.109717
-0.33,-0.01,0.31,12.07671313
-0.33,-0.01,0.31,-19.60706505
-0.33,-0.01,0.31,21.49787431
-0.33,-0.01,0.31,19.98151396
-0.33,-0.01,0.31,-28.69917246
-0.33,-0.01,0.31,-16.16241628
-0.33,-0.01,0.31,-7.507556194
-0.33,-0.01,0.31,10.14030572
-0.34,-0.01,0.34,17.54808252
-0.34,-0.01,0.34,24.42719386
-0.34,-0.01,0.34,-17.23629601
-0.34,-0.01,0.34,27.24064059
-0.34,-0.01,0.34,31.10665845
-0.34,-0.01,0.34,7.671890249
-0.34,-0.01,0.34,-10.39143397
-0.34,-0.01,0.34,24.29737023
-0.34,-0.01,0.34,20.09445944
-0.34,-0.01,0.34,-26.02184659
-0.35,0,0.35,15.09361123
-0.35,0,0.35,28.86641474
-0.35,0,0.35,18.07126448
-0.35,0,0.35,44.46611069
-0.35,0,0.35,-19.15990866
0,0,0,17.39426917
0,0,0,-22.97318872
0,0,0,-18.89699712
0,0,0,15.98722615
0,0,0,17.06720247
-0.35,0,0.36,33.00197873
-0.35,0,0.36,24.96532796
-0.35,0,0.36,-26.23990282
-0.35,0,0.36,-13.02201981
-0.36,0,0.37,17.75443043
-0.36,0,0.37,-20.83582012
-0.36,0,0.37,22.6103295
-0.36,0,0.37,-20.28362887
-0.36,0,0.37,7.700474011
-0.34,-0.01,0.38,-22.68283272
-0.34,-0.01,0.38,21.13994087
-0.34,-0.01,0.38,20.89846645
-0.34,-0.01,0.38,10.66169311
-0.34,-0.01,0.38,24.73665701
-0.34,-0.01,0.39,-13.9916618
-0.34,-0.01,0.39,-9.873165652
-0.34,-0.01,0.39,-42.13135412
-0.34,-0.01,0.39,46.96323349
-0.34,0,0.39,34.80184334
-0.34,0,0.39,-14.77271471
-0.34,0,0.39,8.446969871
-0.34,0,0.39,36.54870996
-0.34,0,0.39,22.1456384
-0.34,0,0.39,10.58894707
-0.34,0,0.39,-18.21336597
0,0,0,61.7410949
0,0,0,-22.66620612
0,0,0,-15.31207693
0,0,0,-29.80790835
0,0,0,25.58161449
-0.35,0.01,0.41,15.18303329
-0.35,0.01,0.41,-20.41409562
-0.35,0.01,0.41,21.79022946
-0.35,0.01,0.41,14.44984083
-0.34,0.01,0.42,20.23013841
-0.34,0.01,0.42,16.63032471
-0.34,0.01,0.42,27.61697123
-0.34,0.01,0.42,31.57847685
-0.34,0.01,0.42,21.29861498
-0.34,0.01,0.42,21.48156884
-0.31,-0.01,0.45,-24.02447502
-0.31,-0.01,0.45,80.860674
-0.31,-0.01,0.45,4.412640933
-0.31,-0.01,0.45,-13.8843509
-0.31,-0.01,0.45,-18.50793884
-0.31,-0.01,0.45,20.69927535
-0.31,-0.01,0.45,23.16739735
-0.31,-0.01,0.45,-13.24702608
-0.31,-0.01,0.45,-31.43733608
-0.31,-0.01,0.45,10.72076956
-0.31,-0.01,0.45,35.64694798
-0.31,-0.01,0.45,20.19706167
-0.31,-0.01,0.45,-21.67635348
-0.31,-0.01,0.45,-40.76881284
-0.31,-0.01,0.45,20.54839653
-0.31,-0.01,0.45,32.35494862
-0.31,-0.01,0.45,22.0760549
-0.31,-0.01,0.45,31.88356003
-0.31,0.01,0.45,-18.45429218
-0.31,0.01,0.45,25.49362862
-0.31,0.01,0.45,-33.04776089
-0.31,0.01,0.45,18.72577368
-0.31,0.01,0.45,-26.29092049
-0.31,0.01,0.45,49.4202327
-0.31,0.01,0.45,14.46871798
-0.31,0.01,0.46,-31.92671922
-0.31,0.01,0.46,26.20302654
-0.31,0.01,0.46,23.18014021
-0.31,0.01,0.46,23.65533555
-0.31,0.01,0.46,39.40366734
-0.31,0.01,0.46,27.92008954
-0.31,0.01,0.46,18.42395723
0,0,0,20.93107737
0,0,0,54.0595431
0,0,0,9.007446919
0,0,0,14.09611649
0,0,0,54.37743742
-0.28,-0.01,0.47,-28.87048493
-0.28,-0.01,0.47,17.3433013
-0.28,-0.01,0.47,-14.29492917
-0.28,-0.01,0.47,28.69899127
-0.28,-0.01,0.47,-12.59220791
-0.28,-0.01,0.47,-28.49320445
-0.28,-0.01,0.47,-9.262926104
-0.26,-0.01,0.48,12.27652231
-0.26,-0.01,0.48,23.38324614
-0.26,-0.01,0.48,13.64718652
-0.26,-0.01,0.48,62.51776947
-0.26,-0.01,0.48,-14.43568841
-0.26,-0.01,0.48,22.16229681
-0.26,-0.01,0.48,29.05618867
-0.26,-0.01,0.48,-34.87846757
-0.26,-0.01,0.48,7.45893424
-0.26,-0.01,0.48,52.27898526
-0.26,-0.01,0.48,40.06287309
-0.27,0,0.47,-12.30903327
-0.27,0,0.47,43.9565581
-0.27,0,0.47,8.011079827
-0.26,-0.01,0.5,-15.22276585
-0.26,-0.01,0.5,21.4836496
-0.26,-0.01,0.5,30.60696979
-0.26,-0.01,0.5,-17.59671844
-0.26,-0.01,0.5,2.057182539
-0.26,-0.01,0.5,53.8288027
-0.26,-0.01,0.5,10.05974652
-0.24,-0.01,0.5,9.367160722
-0.24,-0.01,0.5,-20.32606701
-0.24,-0.01,0.5,-26.85563256
0,0,0,46.24720748
0,0,0,21.06369388
0,0,0,23.21996124
0,0,0,-25.70355034
0,0,0,32.68454834
-0.24,-0.02,0.49,-8.856020551
-0.24,-0.02,0.49,23.49881274
-0.24,-0.02,0.49,-37.16122441
-0.24,-0.02,0.49,28.82335511
-0.22,-0.02,0.5,27.49939272
-0.22,-0.02,0.5,-30.89487983
-0.22,-0.02,0.5,49.75715024
-0.22,-0.02,0.5,19.51848611
-0.22,-0.02,0.5,7.410121456
-0.22,-0.02,0.5,-9.353298883
-0.22,-0.01,0.51,-23.4575361
-0.22,-0.01,0.51,50.03203973
-0.22,-0.01,0.51,-12.43898308
-0.22,-0.01,0.51,19.13774543
-0.22,-0.01,0.51,24.09339744
-0.22,-0.01,0.51,38.15057536
-0.22,-0.01,0.51,12.50684213
-0.22,-0.01,0.51,21.45841094
-0.22,-0.01,0.51,-14.92129351
-0.22,-0.01,0.52,23.02008036
-0.22,-0.01,0.52,13.96688226
-0.22,-0.01,0.52,-36.5111572
-0.22,-0.01,0.52,20.69838883
-0.22,-0.01,0.52,24.65392058
-0.22,-0.01,0.52,-17.42778529
-0.22,-0.01,0.52,66.64649728
-0.22,-0.01,0.52,-11.26803443
-0.2,-0.02,0.52,23.3365593
-0.2,-0.02,0.52,10.23342562
-0.2,-0.02,0.52,43.19263595
-0.2,-0.02,0.52,-14.75665274
-0.2,-0.02,0.52,30.04590488
-0.19,-0.02,0.53,14.34874907
-0.18,-0.03,0.53,11.8239545
-0.18,-0.03,0.53,53.75664238
-0.18,-0.03,0.53,-14.92840916
-0.18,-0.03,0.53,21.78829273
-0.18,-0.03,0.53,23.96448622
-0.18,-0.03,0.53,-10.5200903
-0.18,-0.03,0.53,69.29426744
-0.18,-0.03,0.53,-21.90682542
-0.18,-0.03,0.53,96.5388238
-0.18,-0.03,0.53,21.87057612
-0.18,-0.03,0.53,-42.54390086
-0.18,-0.03,0.53,-28.69835187
-0.18,-0.03,0.53,72.55109303
-0.17,-0.02,0.53,-7.152076622
-0.17,-0.02,0.53,15.85256446
-0.17,-0.02,0.53,18.10557097
-0.17,-0.02,0.53,18.99297502
-0.17,-0.02,0.53,-10.61209687
-0.17,-0.02,0.53,15.55167194
-0.17,0,0.54,40.12490623
-0.17,0,0.54,23.33195663
-0.17,0,0.54,16.76828852
-0.17,0,0.54,32.25043256
-0.17,0,0.54,13.27607623
-0.16,-0.01,0.54,26.26384587
-0.16,-0.01,0.54,-34.91870273
-0.16,-0.01,0.54,-20.74283973
-0.16,-0.01,0.54,11.36424657
-0.16,-0.01,0.54,22.48026023
-0.16,-0.01,0.55,15.03771259
-0.16,-0.01,0.55,29.47022396
-0.16,-0.01,0.55,-18.47111529
0,0,0,13.34082456
0,0,0,31.332006
0,0,0,22.71296326
-0.13,-0.03,0.55,19.53727463
-0.13,-0.03,0.55,19.66962633
-0.13,-0.03,0.55,-23.4131288
-0.13,-0.03,0.55,27.36799773
-0.13,-0.03,0.55,-41.19571822
-0.13,-0.03,0.55,46.5663838
-0.13,-0.03,0.55,-60.78332419
-0.13,-0.03,0.55,13.29484863
-0.13,-0.03,0.55,-31.77835269
-0.13,-0.03,0.55,68.66086658
-0.13,-0.02,0.55,26.67660023
-0.13,-0.02,0.55,47.25964981
-0.13,-0.02,0.55,16.07228982
-0.13,-0.02,0.55,15.13858976
-0.13,-0.01,0.56,-24.14734147
-0.13,-0.01,0.56,30.31136091
-0.13,-0.01,0.56,-14.70592738
-0.12,-0.01,0.56,-20.6541376
-0.12,-0.01,0.56,-13.20079164
-0.12,-0.01,0.56,18.03656841
-0.12,-0.01,0.56,-26.57644446
-0.12,-0.01,0.56,8.559964953
-0.12,-0.01,0.56,-23.18204046
-0.12,-0.01,0.56,18.81312574
-0.12,-0.01,0.56,-57.98831348
-0.12,-0.01,0.56,14.44198394
-0.12,-0.01,0.56,-11.66808896
-0.1,-0.02,0.56,-25.22058683
-0.1,-0.02,0.56,43.06241633
-0.1,-0.02,0.56,11.7623297
-0.1,-0.02,0.56,22.85907478
-0.1,-0.02,0.56,-29.76242766
-0.1,-0.02,0.56,28.59130112
-0.1,-0.02,0.56,26.24982667
-0.1,-0.02,0.56,-40.40317562
-0.1,-0.02,0.56,76.96096933
-0.08,-0.02,0.56,17.42620441
-0.08,-0.02,0.56,-17.51968892
-0.08,-0.02,0.56,21.93759103
-0.08,-0.02,0.56,50.88344426
-0.08,-0.02,0.56,17.86910462
-0.08,-0.02,0.56,53.01597212
-0.08,-0.02,0.56,32.34101421
-0.08,-0.02,0.56,27.93015933
-0.08,-0.02,0.56,-5.93789525
-0.08,-0.02,0.56,8.897831196
-0.08,-0.01,0.56,28.89016095
-0.08,-0.01,0.56,11.61786555
-0.08,-0.01,0.56,-17.60775681
-0.08,-0.01,0.56,-9.097900857
-0.08,-0.01,0.56,33.83587002
-0.07,0,0.57,16.49434449
-0.06,-0.01,0.57,15.26319757
-0.06,-0.01,0.57,-14.02514884
-0.06,-0.01,0.57,-30.98533524
-0.06,-0.01,0.57,-23.97349787
-0.06,-0.01,0.57,48.55146651
-0.06,-0.01,0.57,-31.99208652
-0.06,-0.01,0.57,16.85226098
-0.06,-0.01,0.57,-25.47642243
-0.06,-0.01,0.57,15.33761716
-0.06,-0.01,0.57,24.73075413
-0.04,-0.01,0.56,16.40878423
-0.03,-0.02,0.56,-18.87262833
-0.03,-0.02,0.56,55.67392208
-0.03,-0.02,0.56,7.807656499
-0.03,-0.02,0.56,-33.47508327
-0.03,-0.02,0.56,53.96100259
-0.03,-0.02,0.56,7.995367409
-0.03,-0.02,0.56,4.346826429
-0.03,-0.02,0.56,24.11769475
-0.03,-0.02,0.56,52.295343
-0.03,-0.02,0.56,-36.67104307
-0.02,-0.01,0.56,-11.61812808
-0.02,-0.01,0.56,30.18491511
-0.02,-0.01,0.56,13.72187305
-0.02,-0.01,0.56,13.6393145
-0.02,-0.01,0.56,8.617575065
-0.02,0,0.56,33.78705225
-0.02,0,0.56,13.66567232
-0.02,0,0.56,-28.65661878
-0.02,0,0.56,32.61336689
-0.02,0,0.56,7.676275138
-0.02,0,0.56,29.86647954
-0.01,0,0.55,24.34667534
-0.01,0,0.55,7.048992836
-0.01,0,0.55,78.41374433
-0.01,0,0.55,-18.50562347
-0.01,0,0.55,-25.39572405
-0.01,0,0.55,-8.473552974
-0.01,0,0.55,16.1682281
0.01,-0.01,0.55,18.81306195
0.01,-0.01,0.55,22.7434584
0.01,-0.01,0.55,23.555649
0.01,-0.01,0.55,55.11292498
0.01,-0.01,0.55,-20.28580045
0.01,-0.01,0.55,17.12299623
0.01,-0.01,0.55,15.21906699
0.01,-0.01,0.55,21.38580136
0.01,-0.01,0.55,-24.4905982
0.01,-0.01,0.55,-16.43237658
0.01,-0.01,0.55,25.57569354
0.01,-0.01,0.55,41.360816
0.01,-0.01,0.55,-14.53383982
0.01,-0.01,0.55,30.37910466
0.01,-0.01,0.55,-46.44132319
0.01,-0.01,0.55,-29.10889039
0.02,0,0.54,-17.65692216
0.02,0,0.54,26.12484258
0.02,0,0.54,9.664419279
0.02,0,0.54,18.72713005
0.02,0,0.54,-60.16169961
0.03,0.01,0.54,21.44517195
0.03,0.01,0.54,6.138672495
0.03,0.01,0.54,18.74072037
0.03,0.01,0.54,21.4505641
0.03,0.01,0.54,14.53278707
0.03,0.01,0.54,-32.60842069
0.03,0.01,0.54,11.06204321
0.03,0.01,0.54,-20.7598868
0.04,0,0.54,-31.32672182
0.04,0,0.54,18.85426477
0.04,0,0.54,21.07644657
0.04,0,0.54,-32.42416074
0.04,0,0.54,60.85352085
0.05,-0.01,0.53,-19.96651697
0.05,-0.01,0.53,19.34425238
0.05,-0.01,0.53,26.51069973
0.05,-0.01,0.53,22.74216568
0.05,-0.01,0.53,34.44771981
0.06,-0.02,0.52,21.6034164
0.07,-0.01,0.52,9.578872585
0.07,-0.01,0.52,-13.30853486
0.07,-0.01,0.52,14.9702672
0.07,-0.01,0.52,-19.04409095
0.07,-0.01,0.52,16.34117499
0.07,-0.01,0.52,28.49277452
0.07,0,0.52,-14.60820317
0.07,0,0.52,-25.88546697
0.07,0,0.52,24.78459401
0.07,0,0.52,-30.28780943
0.07,0,0.52,17.3842745
0.07,0,0.52,-23.80691076
0.07,0,0.52,6.140667716
0.07,0.01,0.52,24.78603841
0.07,0.01,0.52,16.37622972
0.07,0.01,0.52,-24.34041495
0.08,0.01,0.52,15.52904698
0.08,0.01,0.52,-12.39988306
0.08,0.01,0.52,21.70496257
0.08,0.01,0.52,18.4959482
0.08,0.01,0.52,-17.17372703
0.08,0.01,0.52,40.50055926
0.08,0.01,0.52,20.38286535
0.08,0.01,0.52,17.37745954
0.09,0,0.51,16.71345267
0.09,0,0.51,28.6173409
0.09,0,0.51,-16.8362377
0.09,0,0.51,33.23289184
0.09,0,0.51,13.66567232
0.09,0,0.51,7.532987455
0.11,-0.01,0.5,8.81483976
0.11,-0.01,0.5,-13.67129109
0.11,-0.01,0.5,9.971664856
0.11,-0.01,0.5,9.3160614
0.11,-0.01,0.5,21.87453771
0.11,-0.01,0.5,22.59017928
0.11,-0.01,0.5,7.953194327
0.11,-0.01,0.5,12.1277368
0.11,-0.01,0.5,28.25563661
0.11,-0.01,0.5,29.13321644
0.12,0,0.5,-19.73561755
0.12,0,0.5,-32.08607642
0.12,0,0.5,22.30899594
0.12,0,0.5,27.1242069
0.12,0,0.5,23.82214936
0.13,0.01,0.5,-28.37574316
0.13,0.01,0.5,12.75688834
0.13,0.01,0.5,38.31081701
0.13,0.01,0.5,15.22981943
0.13,0.01,0.5,-15.469819
0.13,0.01,0.5,16.30122081
0.13,0.01,0.5,8.304926249
0.13,0.01,0.5,23.85272731
0.13,0.01,0.5,12.47394084
0.13,0.01,0.5,-17.44982521
0.13,0.01,0.5,25.78003297
0.13,0.01,0.5,27.74511489
0.13,0.01,0.5,13.58554379
0.13,0.01,0.5,-7.266216347
0.13,0.01,0.5,39.08857762
0.13,0.01,0.5,8.637256509
0.13,0.01,0.5,34.34158267
0.13,0.01,0.5,-7.042478257
0.13,0.01,0.5,-6.279769104
0.17,-0.02,0.48,18.6516514
0.17,-0.02,0.48,27.41957148
0.17,-0.02,0.48,10.63220579
0.17,-0.02,0.48,-25.3186848
0.17,-0.02,0.48,25.99214689
0.17,-0.02,0.48,17.66333491
0.17,-0.01,0.48,30.04407096
0.17,-0.01,0.48,11.59160472
0.17,-0.01,0.48,32.6641715
0.17,0,0.48,18.12734399
0.17,0,0.48,-8.204358598
0.17,0,0.48,-14.85737864
0.17,0,0.48,-14.80236805
0.17,0,0.48,12.31144183
0.17,0,0.48,-37.16951708
0.17,0,0.48,-19.09186476
0.17,0,0.48,-11.14645235
0.18,0.01,0.48,9.036343287
0.18,0.01,0.48,120.5000075
0.18,0.01,0.48,-32.1177988
0.18,0.01,0.48,24.39523109
0.18,0.01,0.48,5.488077988
0.18,0.01,0.48,42.76226608
0.18,0.01,0.48,33.20064005
0.18,0.01,0.48,15.17251133
0.18,0.01,0.48,12.56481596
0.18,0.01,0.48,25.77504607
0.17,0.03,0.48,-25.01270477
0.17,0.03,0.48,-12.56359821
0.17,0.03,0.48,57.43547075
0.17,0.03,0.48,-11.7598852
0.17,0.03,0.48,14.13665448
0.17,0.03,0.48,10.0951523
0.21,-0.02,0.46,23.88172732
0.21,-0.02,0.46,13.69361165
0.21,-0.02,0.46,18.08607475
0.21,-0.02,0.46,-27.38002557
0.21,-0.02,0.46,13.44416974
0.23,-0.02,0.45,-27.52866506
0.23,-0.02,0.45,-6.928629013
0.23,-0.02,0.45,43.91495759
0.23,-0.02,0.45,24.54790826
0.23,-0.02,0.45,22.8500372
0.23,-0.02,0.45,9.488066189
0.23,-0.02,0.45,15.25
0.23,-0.02,0.45,-14.56813646
0.23,-0.02,0.45,-33.66010992
0.23,0,0.45,50.28294045
0.23,0,0.45,-13.8601948
0.22,0.01,0.45,36.67686737
0.22,0.01,0.45,17.33934832
0.22,0.01,0.45,11.07238457
0.22,0.01,0.45,22.44294544
0.22,0.01,0.45,-19.15446162
0.22,0.01,0.45,12.30662017
0.22,0.01,0.44,19.05462673
0.22,0.01,0.44,-12.43010056
0.22,0.01,0.44,16.14083641
0.22,0.01,0.44,9.255193137
0.22,0.01,0.44,6.637612523
0.22,0.01,0.44,11.39353325
0.23,0.01,0.44,33.79015981
0.23,0.01,0.44,-42.73363429
0.23,0.01,0.44,30.72386206
0.23,0.01,0.44,9.335025442
0.26,-0.01,0.42,16.45022492
0.26,-0.01,0.42,21.74419233
0.26,-0.01,0.42,12.04161949
0.26,-0.01,0.42,-24.34952772
0.26,-0.01,0.42,52.79493631
0.26,-0.01,0.42,11.68533269
0.26,-0.01,0.42,24.53125965
0.26,-0.01,0.42,28.78029534
0.26,-0.01,0.42,30.75001301
0.26,-0.01,0.42,-22.00230215
0.26,-0.01,0.42,29.76174894
0.26,-0.01,0.42,16.81837983
0.26,-0.01,0.42,17.39180554
0.26,-0.01,0.42,10.25666613
0.26,-0.01,0.42,-12.13447156
0.26,-0.01,0.42,49.87121514
0.26,-0.01,0.42,-34.93347535
0.26,-0.01,0.42,10.39290623
0.26,-0.01,0.42,-28.01249186
0.26,-0.01,0.42,9.281643173
0.26,-0.01,0.42,-16.59024111
0.26,0.01,0.41,31.00686698
0.26,0.01,0.41,-8.409863257
0.26,0.01,0.41,14.75318949
0.26,0.01,0.41,22.39442341
0.26,0.01,0.41,16.61333501
0.27,0,0.4,20.35385467
0.27,0,0.4,-15.81222628
0.27,0,0.4,9.897989695
0.27,0,0.4,-27.94566872
0.27,0,0.4,84.71831561
0.27,0,0.4,-19.59427978
0.27,0,0.4,-13.12421426
0.27,0,0.4,31.28408381
0.27,0,0.4,11.16871971
0.28,0,0.39,32.38764425
0.28,0,0.39,51.4876121
0.28,0,0.39,39.59783075
0.28,0,0.39,-11.77813652
0.28,0,0.39,12.78571077
0.28,-0.01,0.38,23.40138885
0.28,-0.01,0.38,11.5422918
0.28,-0.01,0.38,-33.7880763
0.28,-0.01,0.38,33.23304831
0.3,-0.01,0.38,36.45405464
0.3,-0.01,0.38,4.79413183
0.3,-0.01,0.38,12.630958
0.3,-0.01,0.37,-34.05078707
0.3,-0.01,0.37,28.06488731
0.3,-0.01,0.37,9.409303906
0.3,-0.01,0.37,51.7709349
0.3,-0.01,0.37,23.37298227
0.3,-0.01,0.37,16.8362377
0.3,-0.01,0.37,31.25577387
0.3,-0.01,0.37,12.42911501
0.3,0,0.36,21.42337275
0.3,0,0.36,11.17044762
0.3,0,0.36,-13.07419978
0.3,0,0.36,-15.31828972
0.3,0,0.36,-15.30046078
0.3,0,0.36,-11.70184601
0.3,0,0.36,17.2957914
0.3,0,0.36,-15.34714957
0.31,0,0.35,-15.12089283
0.31,0,0.35,-18.63481151
0.31,0,0.35,23.74091826
0.31,0,0.35,-5.315872459
0.31,0,0.35,13.77659973
0.31,0,0.35,12.68602381
0.31,0,0.35,19.51461247
0.31,0,0.35,-50.20326085
0.32,-0.01,0.34,32.41139769
0.32,-0.01,0.33,11.82255894
0.32,-0.01,0.33,9.878339942
0.32,-0.01,0.33,10.85448294
0.32,-0.01,0.33,-28.56002276
0.32,-0.01,0.33,-14.11906867
0.32,-0.01,0.33,14.73598656
0.32,-0.01,0.33,9.295638762
0.32,-0.01,0.33,13.91451041
0.32,-0.01,0.33,20.6182686
0.32,-0.01,0.33,-10.04672086
0.32,-0.01,0.33,15.82992419
0.32,-0.01,0.33,-19.15334436
0.32,-0.01,0.33,27.89679014
0.32,-0.01,0.33,-10.28930999
0.32,-0.01,0.33,67.5041458
0.32,-0.01,0.33,-26.58355883
0.32,-0.01,0.33,20.67495828
0.32,0,0.3,12.23289827
0.32,0,0.3,26.06376987
0.32,0,0.3,-44.06998752
0.32,0,0.3,15.42840238
0.32,0,0.3,-8.333912647
0.32,0,0.3,59.66407378
0.32,0,0.29,-28.18811984
0.32,0,0.29,14.72418758
0.32,0,0.29,-27.91452131
0.32,0,0.29,15.75536417
0.32,0,0.29,-15.44297251
0.32,0,0.29,15.07342363
0.32,0,0.29,-24.89398723
0.32,0,0.29,-10.48544706
0.32,0,0.29,18.31835418
0.32,0,0.29,-30.742469
0.32,0,0.29,25.92800031
