VELO-X,VELO-Y,VELO-Z,DFT321
0.17,0.00,-0.62,0.2516510595871099
0.18,0.01,-0.59,0.3039642270188434
0.17,0.02,-0.57,-27.487862776141764
0.16,0.03,-0.54,15.622881090571093
0.17,0.02,-0.52,14.867786389685863
0.19,0.00,-0.49,4.357882893439412
0.20,0.00,-0.44,11.869776746004957
0.19,0.01,-0.42,2.896647177683013
0.17,0.01,-0.38,10.304215084550163
0.17,0.01,-0.35,12.279606518132885
0.16,0.00,-0.30,8.899167956413034
0.13,0.00,-0.24,10.606972418128498
0.12,0.00,-0.22,14.710441869638045
0.09,0.00,-0.17,11.953959601866975
0.08,0.00,-0.14,11.838582361497634
0.04,0.00,-0.05,10.616873637101603
0.02,0.00,-0.03,11.19654356444257
0.00,0.00,0.02,11.180725420652857
-0.06,-0.01,0.16,15.374476361789572
-0.08,-0.01,0.19,12.772700016134138
-0.10,-0.01,0.24,26.089323708185173
-0.14,-0.01,0.35,17.40218544054534
-0.16,-0.02,0.46,31.15722098407248
-0.16,-0.02,0.52,7.604994808860316
-0.17,-0.03,0.55,17.776415545880635
-0.17,-0.02,0.59,13.68083727990469
-0.19,-0.01,0.63,25.12988361754611
-0.19,-0.01,0.68,3.0593692947856965
-0.15,-0.03,0.77,19.299282946939257
-0.14,-0.03,0.79,-1.898807272079412
-0.14,-0.02,0.82,5.327214954478557
-0.14,-0.01,0.86,10.041719041306333
-0.07,-0.02,0.93,13.094504639101112
-0.10,0.07,0.89,1.0833158261030977
-0.03,0.04,0.92,0.10602040426467241
0.01,-0.08,0.99,3.8013565025005214
0.10,-0.13,1.02,13.565281419401764
0.09,-0.10,0.99,22.95112582402564
0.06,-0.03,0.96,16.05398138948951
0.05,0.01,0.98,14.962450688107072
0.11,-0.02,1.00,3.2895984017290254
0.24,-0.05,0.96,20.398416639033524
0.25,-0.01,0.93,-31.148786972004203
0.25,0.03,0.93,-4.717853606352795
0.33,-0.01,0.92,22.00107405450173
0.39,-0.01,0.87,3.8367987582595133
0.38,0.03,0.87,10.631044230474865
0.40,0.00,0.86,5.866836052531667
0.44,0.00,0.83,11.838449009418504
0.46,0.01,0.81,9.336470969145497
0.51,0.00,0.76,3.4668390740030484
0.52,0.01,0.74,28.880936511271205
0.52,0.01,0.71,16.224986244389704
0.55,0.00,0.67,2.543237578703189
0.53,0.01,0.64,26.583300916895276
0.53,-0.01,0.61,25.594803676587418
0.56,0.00,0.56,13.820469813298162
0.55,0.02,0.51,0.2884024202861424
0.54,0.02,0.49,-7.115725361218709
0.55,0.01,0.42,-0.40541840790629563
0.55,0.01,0.39,-1.9871430533603274
0.54,0.02,0.37,15.589993853183032
0.53,0.03,0.34,26.611252007158807
0.53,0.03,0.33,21.53607555110003
0.53,0.02,0.29,19.711628863861222
0.53,0.00,0.26,13.999566673973579
0.52,0.00,0.24,0.16433452019826866
0.49,0.02,0.18,10.77593517058047
0.48,0.01,0.13,20.924946108943168
0.46,0.00,0.10,15.858373557263345
0.45,0.01,0.08,4.153267035035432
0.42,0.02,0.06,7.523071505520498
0.40,0.03,0.05,17.504686775715278
0.38,0.03,0.03,12.783538238115517
0.36,0.03,0.02,5.76929926014662
0.33,0.02,0.00,9.494308430388662
0.30,0.02,-0.02,11.690756252830878
0.27,0.02,-0.03,9.42782157607053
0.24,0.02,-0.04,7.904447735013262
0.17,0.02,-0.05,10.488071899648768
0.09,0.02,-0.08,10.855254940092273
0.03,0.01,-0.09,10.888729732326517
-0.02,0.01,-0.10,10.648631130089578
-0.06,0.01,-0.10,9.897069688734435
-0.09,0.01,-0.11,9.94605234441574
-0.13,0.01,-0.11,12.31229998395918
-0.15,0.01,-0.12,12.165636249903196
-0.19,0.00,-0.13,6.346321488497371
-0.25,0.00,-0.16,8.470296851971991
-0.28,-0.01,-0.18,0.25492412962234656
-0.31,-0.01,-0.20,6.823017662178576
-0.34,-0.01,-0.22,5.348351923726337
-0.42,0.00,-0.24,8.163961814326015
-0.45,-0.01,-0.25,2.264909388550772
-0.48,-0.01,-0.26,14.301095329057073
-0.49,-0.01,-0.26,-4.729736291705312
-0.54,-0.02,-0.27,13.447378592877133
-0.55,-0.01,-0.28,4.339633973235462
-0.56,-0.02,-0.30,-6.537792500761218
-0.56,-0.03,-0.32,-32.016183584073254
-0.57,-0.03,-0.34,14.690131639814707
-0.58,-0.03,-0.34,28.718660292894544
-0.59,-0.01,-0.35,19.7216004829111
-0.60,0.00,-0.36,7.820982607012503
-0.61,-0.01,-0.38,-8.479580012741435
-0.61,-0.01,-0.39,13.514767033118607
-0.63,0.01,-0.44,9.443696297655304
-0.63,0.02,-0.47,1.0916088315533399
-0.62,0.00,-0.53,-18.799318367251708
-0.63,0.00,-0.55,-8.293412320278694
-0.64,0.01,-0.56,11.371289034351701
-0.65,0.02,-0.58,41.908792662245524
-0.65,0.03,-0.59,-0.22251370993103547
-0.65,0.00,-0.63,44.260245141661834
-0.65,0.02,-0.65,22.096185354754052
-0.66,0.00,-0.69,28.306100281146676
-0.63,-0.02,-0.75,7.78475668415966
-0.65,0.01,-0.78,-2.994934665597464
-0.67,0.02,-0.81,-21.698375388348808
-0.66,0.02,-0.81,50.8416840747739
-0.62,-0.01,-0.87,-27.171542134464936
-0.64,0.03,-0.81,-34.596359635083
-0.63,0.00,-0.91,0.9398182184331273
-0.61,0.01,-0.93,13.010287472196845
-0.59,0.01,-0.93,7.0505391712738
-0.58,0.02,-0.92,44.696766394579505
-0.57,0.03,-0.94,4.055389700476959
-0.48,0.03,-0.99,46.62439228850109
-0.51,0.05,-0.97,2.5303874222757674
-0.46,0.06,-0.98,8.94940016670373
-0.42,0.01,-1.03,-51.189979301267556
-0.40,0.02,-1.03,-21.930740981553726
-0.36,0.04,-1.01,6.222149861958283
-0.31,0.03,-1.02,48.2762912196138
-0.32,0.03,-1.02,-8.877759049884292
-0.29,0.04,-1.02,-0.1559571822532277
-0.27,0.04,-1.02,33.42101584332828
-0.21,0.03,-1.02,15.358941248283543
-0.16,0.05,-0.98,11.58595930002928
-0.12,0.04,-0.98,15.880580396419825
-0.10,0.03,-0.96,-5.077961877173578
-0.07,0.04,-0.94,2.865856212591943
-0.05,0.03,-0.92,39.21738701557255
0.00,0.02,-0.88,5.846992775706288
0.00,0.02,-0.86,5.298441179277157
0.01,0.04,-0.84,6.6821973703942765
0.06,0.04,-0.81,8.885597940814112
0.10,0.04,-0.73,21.31979805619169
0.10,0.04,-0.72,14.163534163477703
0.12,0.03,-0.68,0.22446976375426236
